conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text,sentiment
1964896975066960353,Mon Sep 08 21:06:12 +0000 2025,0,@grok @RLila09 bisa disimpulkan prabowo sebenarnya secara posisi sejajar dengan presiden belarus dong dan rusia sejajar korut dan paling tengah china.,1965159760229200227,,grok,in,,0,1,0,https://x.com/undefined/status/1965159760229200227,1702010102,"",bisa disimpulkan prabowo sebenarnya secara posisi sejajar dengan presiden belarus dong dan rusia sejajar korut dan paling tengah china,Netral
1965078928697246099,Mon Sep 08 21:05:55 +0000 2025,58,@pandji Mmg manusia sombong gini yang di perluiin Prabowo buat ngeruntuhin namanya sendiri .,1965159689475489963,,pandji,in,,1,0,2,https://x.com/undefined/status/1965159689475489963,987590093346091008,"",mmg manusia sombong gini yang di perluiin prabowo buat ngeruntuhin namanya sendiri,Negatif
1965159197341106465,Mon Sep 08 21:03:58 +0000 2025,0,Ini oon tapi suka ga suka paragraf terakhir itu benar adanya. Andai kata pertumbuhan ekonomi bisa sesuai target prabowo yakni 8% ya orang-orang ga bakal demo lah wong ekonominya mantep. Ya salah satu demo kemaren jadi gede ya karena urusan perut akibat ekonomi rakyat lesu.,1965159197341106465,,,in,,0,1,0,https://x.com/undefined/status/1965159197341106465,1320504458304835587,"",ini oon tapi suka tidak suka paragraf terakhir itu benar adanya andai kata pertumbuhan ekonomi bisa sesuai target prabowo yakni ya orang orang tidak bakal demo lah wong ekonominya mantep ya salah satu demo kemaren jadi gede ya karena urusan perut akibat ekonomi rakyat lesu,Positif
1964847356840681672,Mon Sep 08 21:03:45 +0000 2025,0,@dheppylovelly Sekarang petani bisa lebih fokus nanam pupuk subsidi udah aman berkat program Presiden Prabowo,1965159142768984534,,dheppylovelly,in,,0,0,0,https://x.com/undefined/status/1965159142768984534,1699627222028648448,"",sekarang petani bisa lebih fokus nanam pupuk subsidi udah aman berkat program presiden prabowo,Positif
1965113550520885270,Mon Sep 08 21:03:33 +0000 2025,0,@LexWu_13 @prabowo Waduh....bahaya banget ini......‼️,1965159092143710723,,LexWu_13,in,,0,0,0,https://x.com/undefined/status/1965159092143710723,1914381688593113088,"",waduh bahaya banget ini,Negatif
1964835599862677797,Mon Sep 08 21:02:54 +0000 2025,0,@IndonesiaJadi Pilot project 50.000 rumah subsidi Presiden Prabowo jadi inspirasi pemerintah daerah,1965158928767209746,,IndonesiaJadi,in,,0,0,0,https://x.com/undefined/status/1965158928767209746,1841675100229345280,"",pilot project rumah subsidi presiden prabowo jadi inspirasi pemerintah daerah,Netral
1965158899822330268,Mon Sep 08 21:02:47 +0000 2025,1,Kirain kader Gerindra Edhy Prabowo ditangkap Kapolri Listyo Sigit Prabowo atas peeintah Presiden Prabowo.,1965158899822330268,,,in,,0,0,0,https://x.com/undefined/status/1965158899822330268,504728525,"",kirain kader gerindra edhy prabowo ditangkap kapolri listyo sigit prabowo atas peeintah presiden prabowo,Netral
1965049302692274188,Mon Sep 08 21:02:38 +0000 2025,0,@MuhadklyAcho Emg Prabowo blom belajarin mereka untuk menyimpan mulut banyak2 ya,1965158861402464555,,anggerPams,in,,0,1,0,https://x.com/undefined/status/1965158861402464555,1638899366,"",emg prabowo blom belajarin mereka untuk menyimpan mulut banyak ya,Negatif
1965158777793249593,Mon Sep 08 21:02:18 +0000 2025,0,Alhamdulillah akhirnya Pak @prabowo sbg Presiden ke 8 terbuka hati nurani serta miliki akal sehat! Walaupun telat eksekusinya! Menkeu SMI knp baru dipecat pak? Itu Menteri hutan dr PSI knp hak dipecat?,1965158777793249593,,,in,,0,0,0,https://x.com/undefined/status/1965158777793249593,1638596282012028930,"",alhamdulillah akhirnya pak sbg presiden ke terbuka hati nurani serta miliki akal sehat walaupun telat eksekusinya menkeu smi knp baru dipecat pak itu menteri hutan dr psi knp hak dipecat,Negatif
1965158701251395743,Mon Sep 08 21:01:59 +0000 2025,0,lu milih orang aja gabisa cok @prabowo pantes cere,1965158701251395743,,,in,,0,0,0,https://x.com/undefined/status/1965158701251395743,1404326639350075395,"",lu milih orang saja gabisa cok pantes cere,Negatif
1965158513904361748,Mon Sep 08 21:01:15 +0000 2025,1,Kondisi Prabowo sebagai Presiden Terlihat tidak berdaya: keputusan strategis seperti penunjukan Menteri Keuangan justru memperlihatkan adanya tekanan politik dan oligarki. Kepemimpinan simbolis vs. substantif: Prabowo lebih sering tampil sebagai figur simbolik ketimbang,1965158513904361748,,,in,,0,0,0,https://x.com/undefined/status/1965158513904361748,1383295518374121475,"",kondisi prabowo sebagai presiden terlihat tidak berdaya keputusan strategis seperti penunjukan menteri keuangan justru memperlihatkan adanya tekanan politik dan oligarki kepemimpinan simbolis vs substantif prabowo lebih sering tampil sebagai figur simbolik ketimbang,Netral
1964993266086257002,Mon Sep 08 21:00:35 +0000 2025,0,@InvestorID Bertolak belakang dengan respon IHSG. Kenapa sih blunder terus negara ini pak @prabowo ?,1965158347373699340,,InvestorID,in,,0,0,0,https://x.com/undefined/status/1965158347373699340,1585423974661398528,"",bertolak belakang dengan respon ihsg kenapa sih blunder terus negara ini pak,Negatif
1965155189704589492,Mon Sep 08 21:00:30 +0000 2025,0,SMI tuh pinter cuy. sumpah. dia sering bgt nge-rem kemauan atasan yg bego itu yg bikin program aneh jokowi prabowo yang disalahin sri mulyani doi bikin utang sana-sini juga gegara pilihan rakyat wehhh makasih buuu udah nyelametin era covid biar ga jeblok bgt,1965158325303345557,,otwucl,in,,0,0,0,https://x.com/undefined/status/1965158325303345557,1248853686110961664,"",smi tuh pinter cuy sumpah dia sering bgt nge rem kemauan atasan yang bego itu yang bikin program aneh jokowi prabowo yang disalahin sri mulyani doi bikin utang sana sini juga gegara pilihan rakyat wehhh makasih buuu udah nyelametin era covid biar tidak jeblok bgt,Negatif
1965158202200437057,Mon Sep 08 21:00:00 +0000 2025,0,®️ UPDATEFakta Dibalik Reshuffle Menteri Diungkap Istana Pencopotan Budi Gunawan Tak Terkait Demo https://t.co/5WVtl815Zr #prabowo #reshuffle #menteri #kabinet #merah #putih #istana #presiden #prabowosubianto #budigunawan #menkopolkam https://t.co/hCop4sJamU,1965158202200437057,https://pbs.twimg.com/media/G0U3rpsWAAAFjYQ.jpg,,in,,0,0,0,https://x.com/undefined/status/1965158202200437057,115936810,"",updatefakta dibalik reshuffle menteri diungkap istana pencopotan budi gunawan tak terkait demo,Netral
1964615752188915766,Mon Sep 08 20:58:35 +0000 2025,18,@ZKG_MyGG @zril_not_zriel @livngn Pokoknya manut manut manut manut jangan pernah mempertanyakan kenapa apalagi melawan harus patuh patuh patuh dilarang pake logika Prabowo dan Mulyono tersenyum melihat pendidikan indonesia yang seperti ini.,1965157841863672023,,ZKG_MyGG,in,,0,0,0,https://x.com/undefined/status/1965157841863672023,1094988695885631490,"",pokoknya manut manut manut manut jangan pernah mempertanyakan kenapa apalagi melawan harus patuh patuh patuh dilarang pake logika prabowo dan mulyono tersenyum melihat pendidikan indonesia yang seperti ini,Negatif
1965157797932511463,Mon Sep 08 20:58:24 +0000 2025,0,Prabowo is Ikhwanul Muslimin,1965157797932511463,,,in,,0,0,0,https://x.com/undefined/status/1965157797932511463,621287495,"",prabowo is ikhwanul muslimin,Negatif
1964845659229716768,Mon Sep 08 20:58:21 +0000 2025,0,@NoemeeBelonta Kesehatan Papua Barat jadi prioritas utama berkat kepedulian Presiden Prabowo,1965157783751516582,,NoemeeBelonta,in,,0,0,0,https://x.com/undefined/status/1965157783751516582,1698911422393294848,"",kesehatan papua barat jadi prioritas utama berkat kepedulian presiden prabowo,Netral
1965157596920443272,Mon Sep 08 20:57:36 +0000 2025,0,Gini lho pak @prabowo,1965157596920443272,,,in,,0,0,0,https://x.com/undefined/status/1965157596920443272,1685401334,"",gini lho pak,Negatif
1964835745342046636,Mon Sep 08 20:56:10 +0000 2025,0,@IndonesiaJadi Akhirnya ada solusi nyata dari Presiden Prabowo buat masalah pupuk subsidi petani,1965157234842984850,,IndonesiaJadi,in,,0,0,0,https://x.com/undefined/status/1965157234842984850,1683392312825749504,"",akhirnya ada solusi nyata dari presiden prabowo buat masalah pupuk subsidi petani,Netral
1965157132082577734,Mon Sep 08 20:55:45 +0000 2025,0,Kalok banyak namanya longsor tapi kenapa Prabowo takut ganti Sigit lah dia yang presiden kenapa pilihannya dari Jokowi memang asli banci kali ya?,1965157132082577734,,,in,,0,0,0,https://x.com/undefined/status/1965157132082577734,1708190467425484800,"",kalok banyak namanya longsor tapi kenapa prabowo takut ganti sigit lah dia yang presiden kenapa pilihannya dari jokowi memang asli banci kali ya,Negatif
1965156954910962106,Mon Sep 08 20:55:03 +0000 2025,0,Orang paling Sabar siapa? Orang Papua. @gibran_tweet @prabowo @kemenkeu https://t.co/qq78P9UceW,1965156954910962106,https://pbs.twimg.com/media/G0Wj1gobgAEH2zT.jpg,,in,,0,0,0,https://x.com/undefined/status/1965156954910962106,1230968190,"",orang paling sabar siapa orang papua,Negatif
1964845834450989506,Mon Sep 08 20:55:02 +0000 2025,0,@NoemeeBelonta Presiden Prabowo bener-bener peduli nasib petani irigasi bukan sekedar wacana,1965156952297939121,,NoemeeBelonta,in,,0,0,0,https://x.com/undefined/status/1965156952297939121,1698932700005175296,"",presiden prabowo bener bener peduli nasib petani irigasi bukan sekedar wacana,Positif
1964863341345780070,Mon Sep 08 20:53:54 +0000 2025,0,@abu_waras @prabowo Satu kata COPOTT,1965156665172623486,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1965156665172623486,1387396531171434499,"",satu kata copott,Negatif
1965054544099823640,Mon Sep 08 20:52:14 +0000 2025,0,@prabowo Saya siap mengisi kekosongan kursi kementrian Menpolkam dan Menpora. Semoga Pak Prabowo berkenan. Bravo TNI.,1965156244899152139,,prabowo,in,,0,0,0,https://x.com/undefined/status/1965156244899152139,1583518528430215168,"",saya siap mengisi kekosongan kursi kementrian menpolkam dan menpora semoga pak prabowo berkenan bravo tni,Netral
1964878979439214766,Mon Sep 08 20:50:53 +0000 2025,0,@Srik4ndiMuslim2 Ini sih namanya susah tobat termul itu mendarah daging apalagi sudah merasa enak krn dikasih jalan(dpt jabatan) sama jojowi ya mau bggak mau tetap bertermakasih kalau ungi aman Prabowo harus steril dari orang yg terkontaminasi termul.,1965155906259501275,,Srik4ndiMuslim2,in,,0,0,0,https://x.com/undefined/status/1965155906259501275,1523253666974941184,"",ini sih namanya susah tobat termul itu mendarah daging apalagi sudah merasa enak karena dikasih jalan dpt jabatan sama jojowi ya mau bggak mau tetap bertermakasih kalau ungi aman prabowo harus steril dari orang yang terkontaminasi termul,Negatif
1964846389592236158,Mon Sep 08 20:50:22 +0000 2025,0,@brfelindra Ga salah pilih dukung program Sekolah Rakyat Presiden Prabowo punya visi cerah,1965155777989280185,,brfelindra,in,,0,0,0,https://x.com/undefined/status/1965155777989280185,1691338229419835392,"",tidak salah pilih dukung program sekolah rakyat presiden prabowo punya visi cerah,Positif
1965002067279515887,Mon Sep 08 20:49:27 +0000 2025,1,@KangHendro2 @prabowo Jiahhh,1965155546279071750,,KangHendro2,in,,0,0,0,https://x.com/undefined/status/1965155546279071750,1424576072532709382,"",jiahhh,Negatif
1965048382675890240,Mon Sep 08 20:48:44 +0000 2025,0,@Tan_Mar3M Ternyata mahluk satu ini pendukung Prabowo,1965155363403321409,,Tan_Mar3M,in,,0,0,0,https://x.com/undefined/status/1965155363403321409,31662081,"",ternyata mahluk satu ini pendukung prabowo,Negatif
1965088430192570770,Mon Sep 08 20:48:31 +0000 2025,32,@jokoanwar Lagi dan lagi @prabowo lebih senang memelihara kakistocracy daripada yg beneran ahli yg di pilih jadi Menkeu malah yg levelnya jauh di bawah Sri Mulyani. Kita lihat saja akan jauh lebih baik atau malah lebih hancur daripada Sri Mulyani.,1965155310618001917,,jokoanwar,in,,0,1,4,https://x.com/undefined/status/1965155310618001917,1690938431109820417,"",lagi dan lagi lebih senang memelihara kakistocracy daripada yang beneran ahli yang di pilih jadi menkeu malah yang levelnya jauh di bawah sri mulyani kita lihat saja akan jauh lebih baik atau malah lebih hancur daripada sri mulyani,Negatif
1965155083982975449,Mon Sep 08 20:47:37 +0000 2025,27,#IndonesiaNot4Sale #BerdaulatAtauMusnah @prabowo @sjafriesjams @setkabgoid Bapak anak kelakuan kaya gini ga bakal lama. 3 bulan lagi kita tunggu menteri baru. Tiga bulan akan banjir klaim kesuksesan fiksional persis kasus kereta cepat &amp; IKN. Ujung ga tau bagian mana lagi dari https://t.co/pFSOUp0vU0,1965155083982975449,https://pbs.twimg.com/media/G0WiIfNa8AA98a5.jpg,,in,,1,4,9,https://x.com/undefined/status/1965155083982975449,1864781185165201408,"",bapak anak kelakuan kaya gini tidak bakal lama bulan lagi kita tunggu menteri baru tiga bulan akan banjir klaim kesuksesan fiksional persis kasus kereta cepat amp ikn ujung tidak tau bagian mana lagi dari,Negatif
1965155055096775049,Mon Sep 08 20:47:30 +0000 2025,0,Respons Budi Arie tak Sangka Dicopot Prabowo Penggantinya Pernah Ditahan di Era SBY Diingatkan KPK https://t.co/IAkOX7sczs via @tribunmedan,1965155055096775049,,,in,,0,0,0,https://x.com/undefined/status/1965155055096775049,142305302,"",respons budi arie tak sangka dicopot prabowo penggantinya pernah ditahan di era sby diingatkan kpk via,Netral
1965002067279515887,Mon Sep 08 20:47:29 +0000 2025,1,@Indonesiaguyub @prabowo Ampunnnn,1965155048478192024,,Indonesiaguyub,in,,0,0,0,https://x.com/undefined/status/1965155048478192024,1424576072532709382,"",ampunnnn,Negatif
1965013059027751262,Mon Sep 08 20:46:58 +0000 2025,1,@elisa_jkt @prabowo @puanmaharani_ri ini pejabatnya siapa saja?,1965154920866480409,,elisa_jkt,in,,0,0,0,https://x.com/undefined/status/1965154920866480409,2378742529,"",ini pejabatnya siapa saja,Negatif
1965113550520885270,Mon Sep 08 20:46:32 +0000 2025,0,@LexWu_13 @prabowo Tampangnya ngga meyakinkan gitu menkeu nya ,1965154810174517282,,LexWu_13,in,,0,1,0,https://x.com/undefined/status/1965154810174517282,1603666788566577152,"",tampangnya ngga meyakinkan gitu menkeu nya,Negatif
1964295976488698050,Mon Sep 08 20:44:35 +0000 2025,1,@King_SpeakUp @GalileoGilelo Makanya betina ini harus dimintai keterangan!pernyataan ini meluncur setelah presiden @prabowo memberi amnesti abolisi TL dan HK https://t.co/82nVPh6ESZ,1965154322398007802,https://pbs.twimg.com/media/G0Whb84aAAE8wKF.jpg,King_SpeakUp,in,,0,0,0,https://x.com/undefined/status/1965154322398007802,806421730201714688,"",makanya betina ini harus dimintai keterangan pernyataan ini meluncur setelah presiden memberi amnesti abolisi tl dan hk,Netral
1965063530027344378,Mon Sep 08 20:42:48 +0000 2025,0,@fajarnugros Antara harus meyakinkan pasar dan Prabowo atau meyakinkan diri sendiri memang bahaya.,1965153870906306921,,fajarnugros,in,,0,0,0,https://x.com/undefined/status/1965153870906306921,1668730003054546944,"",antara harus meyakinkan pasar dan prabowo atau meyakinkan diri sendiri memang bahaya,Netral
1965153428197581026,Mon Sep 08 20:41:02 +0000 2025,82,prabowo ke titiek setelah mendaki gunung semeru dan menggelinding seperti landak:,1965153428197581026,,,in,,0,0,38,https://x.com/undefined/status/1965153428197581026,135063838,"",prabowo ke titiek setelah mendaki gunung semeru dan menggelinding seperti landak,Netral
1965153251399270461,Mon Sep 08 20:40:20 +0000 2025,0,Inikah oleh-oleh dari Tiananmen square itu? dari nadiem ke SMI,1965153251399270461,,,in,,0,0,0,https://x.com/undefined/status/1965153251399270461,1868617451296219136,"",inikah oleh oleh dari tiananmen square itu dari nadiem ke smi,Netral
1965034709953691653,Mon Sep 08 20:40:14 +0000 2025,1,@Tan_Mar3M @prabowo Ini msh wkt merintis ..ud jd pjabat mlh main gaple......sonyoloyo gapleki tenannnn ora,1965153224031437289,,Tan_Mar3M,in,,0,0,0,https://x.com/undefined/status/1965153224031437289,1628901472321835008,"",ini msh wkt merintis ud jadi pjabat mlh main gaple sonyoloyo gapleki tenannnn ora,Netral
1964941857420664878,Mon Sep 08 20:25:04 +0000 2025,0,@Urrangawak @prabowo @Gerindra TENGRI,1965149407650992334,,Urrangawak,in,,0,0,0,https://x.com/undefined/status/1965149407650992334,1511815457107595266,"",tengri,Netral
1965084237868183991,Mon Sep 08 20:23:21 +0000 2025,0,@Naz_lira Sampai paragraph 1 saya lgsg stop baca. Nyawa Mulyono ada di Luhut Tito Listiyo Pratikno &amp; Raja Juli. Jadi Prabowo bersih² dr mana? wong Sri Mulyani udah ngajuin resign duluan kok karena sakit hati bukan karena embel² reshuffle. Mulyono is still inside baby. Hidup Joko..!,1965148977848029450,,Naz_lira,in,,0,0,0,https://x.com/undefined/status/1965148977848029450,31662081,"",sampai paragraph saya lgsg stop baca nyawa mulyono ada di luhut tito listiyo pratikno amp raja juli jadi prabowo bersih dr mana wong sri mulyani udah ngajuin resign duluan kok karena sakit hati bukan karena embel reshuffle mulyono is still inside baby hidup joko,Negatif
1965035054515769546,Mon Sep 08 20:22:08 +0000 2025,1,@Pamankarta @ARSIPAJA Modal fhoto sama anies dibilang dibekingi anies? Tar giliran ada fhoto sm prabowo mau dibilang dibekingi prabowo? Fhoto sama gibran dibekingi gibran? Fhoto sm ganjr dibekingi ganjar? Hidup kok se lucu itu,1965148672905396712,,Pamankarta,in,,0,0,0,https://x.com/undefined/status/1965148672905396712,792990018,"",modal fhoto sama anies dibilang dibekingi anies tar giliran ada fhoto sama prabowo mau dibilang dibekingi prabowo fhoto sama gibran dibekingi gibran fhoto sama ganjr dibekingi ganjar hidup kok se lucu itu,Negatif
1965059854344782325,Mon Sep 08 20:19:44 +0000 2025,0,@cakimiNOW @prabowo Bahu membahu,1965148066534904103,,cakimiNOW,in,,0,0,0,https://x.com/undefined/status/1965148066534904103,1858949124097536005,"",bahu membahu,Positif
1964863341345780070,Mon Sep 08 20:16:55 +0000 2025,0,@abu_waras @sutanmangara @prabowo Ciyus??,1965147356309123477,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1965147356309123477,31662081,"",ciyus,Positif
1964863341345780070,Mon Sep 08 20:15:56 +0000 2025,0,@sutanmangara @abu_waras @prabowo Ah masa?? inkompeten bgt jd manusia dong klo gitu sebagai yg katanya pemimpin beliau punya otak punya gadget punya segalanya tp di bilang di isolasi oleh orang² sekelilingnya. Fak my life.,1965147108786532621,,sutanmangara,in,,0,0,0,https://x.com/undefined/status/1965147108786532621,31662081,"",ah masa inkompeten bgt jadi manusia dong klo gitu sebagai yang katanya pemimpin beliau punya otak punya gadget punya segalanya tp di bilang di isolasi oleh orang sekelilingnya fak my life,Negatif
1964835657572114614,Mon Sep 08 20:15:52 +0000 2025,0,@IndonesiaJadi Presiden Prabowo ngajak semua aktif berinovasi bangun irigasi keren,1965147092697104747,,IndonesiaJadi,in,,0,0,0,https://x.com/undefined/status/1965147092697104747,1942509689809592320,"",presiden prabowo ngajak semua aktif berinovasi bangun irigasi keren,Netral
1964835657572114614,Mon Sep 08 20:15:44 +0000 2025,0,@IndonesiaJadi Salut sama langkah Presiden Prabowo irigasi dibagusin biar petani makin semangat tanam #TaniButuhIrigasi,1965147061571256538,,IndonesiaJadi,in,,0,0,0,https://x.com/undefined/status/1965147061571256538,1699291412884602880,"",salut sama langkah presiden prabowo irigasi dibagusin biar petani makin semangat tanam,Netral
1964835657572114614,Mon Sep 08 20:14:55 +0000 2025,0,@IndonesiaJadi Kini petani punya kepercayaan diri karena dukungan penuh dari Presiden Prabowo,1965146854951452698,,IndonesiaJadi,in,,0,0,0,https://x.com/undefined/status/1965146854951452698,1699326669075746816,"",kini petani punya kepercayaan diri karena dukungan penuh dari presiden prabowo,Positif
1965072291961983143,Mon Sep 08 20:14:32 +0000 2025,0,@Ronnie_Rusli Harusnya Prabowo dari awal jgn pakek dia buang2 waktu aja..!!!,1965146758801133869,,Ronnie_Rusli,in,,0,0,0,https://x.com/undefined/status/1965146758801133869,760406047722909696,"",harusnya prabowo dari awal jgn pakek dia buang waktu saja,Negatif
1965042266029924402,Mon Sep 08 20:14:23 +0000 2025,0,@IndoPopBase Belum kerja udah remehin rakyat JANCUK lah menterinya Prabowo ini,1965146720662388740,,IndoPopBase,in,,0,0,0,https://x.com/undefined/status/1965146720662388740,98318430,"",belum kerja udah remehin rakyat jancuk lah menterinya prabowo ini,Negatif
1964835745342046636,Mon Sep 08 20:11:46 +0000 2025,0,@IndonesiaJadi Sekarang beli pupuk subsidi ga khawatir lagi makasih Presiden Prabowo udah mikirin petani #PupukSubsidiReadyKoperasi,1965146063578522058,,IndonesiaJadi,in,,0,0,0,https://x.com/undefined/status/1965146063578522058,1841730820043898883,"",sekarang beli pupuk subsidi tidak khawatir lagi makasih presiden prabowo udah mikirin petani,Positif
1965054544099823640,Mon Sep 08 20:11:29 +0000 2025,1,@prabowo @Gerindra tanggapannya min https://t.co/0tN35bMjkk,1965145992363454851,,prabowo,in,,0,0,0,https://x.com/undefined/status/1965145992363454851,66764456,"",tanggapannya min,Negatif
1965145300206780849,Mon Sep 08 20:08:44 +0000 2025,0,Prabowo Subianto Ganti dan Lantik Sejumlah Menteri Kabinet Merah Putih https://t.co/GE129a1rNL,1965145300206780849,,,in,,0,0,0,https://x.com/undefined/status/1965145300206780849,1480918028,"",prabowo subianto ganti dan lantik sejumlah menteri kabinet merah putih,Netral
1964846389592236158,Mon Sep 08 20:07:08 +0000 2025,0,@brfelindra Presiden Prabowo terus kasih semangat supaya Palangka Raya konsisten ciptain SDM unggul,1965144897255870706,,brfelindra,in,,0,0,0,https://x.com/undefined/status/1965144897255870706,1682321410004484096,"",presiden prabowo terus kasih semangat supaya palangka raya konsisten ciptain sdm unggul,Positif
1965144457789243626,Mon Sep 08 20:05:24 +0000 2025,0,Lu yang bener dikit apa jadi presiden @prabowo masa milih menteri model begini,1965144457789243626,,,in,,0,0,0,https://x.com/undefined/status/1965144457789243626,1809227238220730368,"",lu yang bener dikit apa jadi presiden masa milih menteri model begini,Negatif
1964588972451266581,Mon Sep 08 20:04:59 +0000 2025,0,@msirulhaq @sirulhaq @pakzam @msaid_didu Berdasarkan sumber seperti Kompas Detik dan Tempo hingga 8 September 2025 reshuffle kabinet Prabowo memang melibatkan 5 posisi termasuk ganti Menkeu Sri Mulyani dengan Purbaya Yudhi Sadewa dan bentuk Kemenag Haji baru. Analisis beragam: resmi disebut untuk kuatkan performa,1965144355733451164,,msirulhaq,in,,0,0,0,https://x.com/undefined/status/1965144355733451164,1720665183188922368,"",berdasarkan sumber seperti kompas detik dan tempo hingga september reshuffle kabinet prabowo memang melibatkan posisi termasuk ganti menkeu sri mulyani dengan purbaya yudhi sadewa dan bentuk kemenag haji baru analisis beragam resmi disebut untuk kuatkan performa,Netral
1965144262334709905,Mon Sep 08 20:04:37 +0000 2025,0,Pak @prabowo dlm politik memang ada aturan tak tertulis bahwa mreka yg sdh membantu itu wajib di kasi reward.. Tapiil ketegasan itu PENTING. Agar tidak menjadi kendala. Krn amanat rakyat yg di lubang di kertas suara lebih penting dari agitasi /iming² partai.,1965144262334709905,,,in,,1,0,0,https://x.com/undefined/status/1965144262334709905,2890547508,"",pak dlm politik memang ada aturan tak tertulis bahwa mreka yang sudah membantu itu wajib di kasi reward tapiil ketegasan itu penting agar tidak menjadi kendala karena amanat rakyat yang di lubang di kertas suara lebih penting dari agitasi iming partai,Positif
1965084237868183991,Mon Sep 08 20:04:04 +0000 2025,3,@Naz_lira Kemenangan Pak Prabowo bisa menjadi Presiden adalah pilihan Rakyat bukan krn Genk Solo maka unt melakukan Reshuffle jgn ragu2 Genk Solo yg msh menjabat lengserkan semua drpd ada duri dalam daging,1965144122630750546,,Naz_lira,in,,0,0,0,https://x.com/undefined/status/1965144122630750546,1395713255637585923,"",kemenangan pak prabowo bisa menjadi presiden adalah pilihan rakyat bukan karena genk solo maka unt melakukan reshuffle jgn ragu genk solo yang msh menjabat lengserkan semua drpd ada duri dalam daging,Negatif
1964941857420664878,Mon Sep 08 20:01:01 +0000 2025,1,@Urrangawak @prabowo @Gerindra Pingin Piknik gratisan kok,1965143356398571638,,Urrangawak,in,,0,0,0,https://x.com/undefined/status/1965143356398571638,112104188,"",pingin piknik gratisan kok,Negatif
1965142929938473458,Mon Sep 08 19:59:19 +0000 2025,3,Pak @prabowo kader @psi_id yg namanya @RajaJuliAntoni itu kagak punya ABILITY dalam permasalahan keHutanan. Dikasi kesempatan berapa bulan kader² @psi_id nempatin posisi² strategis di Kabinet Merah Putih? Apa krn efek @jokowi maka ditahun I Kabinet msti dikasi jabatan??,1965142929938473458,,,in,,0,1,1,https://x.com/undefined/status/1965142929938473458,2890547508,"",pak kader yang namanya itu kagak punya ability dalam permasalahan kehutanan dikasi kesempatan berapa bulan kader nempatin posisi strategis di kabinet merah putih apa karena efek maka ditahun i kabinet msti dikasi jabatan,Netral
1964833624827830451,Mon Sep 08 19:59:18 +0000 2025,1,@Giiselje Negara yg pernah dijadiin DOM jamannya Soeharto. Eh skrg dibayang2in Prabowo,1965142924561355041,,Giiselje,in,,0,0,0,https://x.com/undefined/status/1965142924561355041,751368744,"",negara yang pernah dijadiin dom jamannya soeharto eh skrg dibayang in prabowo,Negatif
1964847356840681672,Mon Sep 08 19:56:43 +0000 2025,0,@dheppylovelly Berkat Presiden Prabowo koperasi merah putih jadi garda terdepan penyaluran pupuk subsidi,1965142273685090497,,dheppylovelly,in,,0,0,0,https://x.com/undefined/status/1965142273685090497,1700045041824325632,"",berkat presiden prabowo koperasi merah putih jadi garda terdepan penyaluran pupuk subsidi,Netral
1965141983548301703,Mon Sep 08 19:55:34 +0000 2025,1,Tak bosan tuk ngingetin apapun yg diomongin Prabowo ini jangan dipercaya atau minimal skepstis. Kenapa? Karena dia bukan mau menyampaikan fakta bahwa a adalah b (misal ekonomi kita membaik). Tapi dia sedang membangun makna imajinasi atau bahkan realita itu sendiri.,1965141983548301703,,,in,,0,1,0,https://x.com/undefined/status/1965141983548301703,1285568663148322816,"",tak bosan tuk ngingetin apapun yang diomongin prabowo ini jangan dipercaya atau minimal skepstis kenapa karena dia bukan mau menyampaikan fakta bahwa a adalah b misal ekonomi kita membaik tapi dia sedang membangun makna imajinasi atau bahkan realita itu sendiri,Negatif
1964886413914317274,Mon Sep 08 19:55:20 +0000 2025,1,@tempodotco Pak @prabowo yang trhormat.. Ayolah pakai pejabat yg bisa membuat negara ini hidup lh baik lagi. Jgn menyimpan benalu2 di pemerintahan @Gerindra @bang_dasco bntu ketum kalian kluar dr indonesia gelap..foto ini udh bkn lg mnyakiti hati rkyat tp sttement konyol dr pjabatnya sndiri,1965141927927648379,,tempodotco,in,,0,0,1,https://x.com/undefined/status/1965141927927648379,623534401,"",pak yang trhormat ayolah pakai pejabat yang bisa membuat negara ini hidup lh baik lagi jgn menyimpan benalu di pemerintahan bntu ketum kalian kluar dr indonesia gelap foto ini udh bukan lagi mnyakiti hati rkyat tp sttement konyol dr pjabatnya sndiri,Negatif
1965141535303033070,Mon Sep 08 19:53:47 +0000 2025,0,Wo @prabowi ini serius???? Mana ada yg bilang doi orangnya Luhut lagi.. Jika benar apes deh bangsa ini jgn kalian tutup2i keresahan rakyat thdp purbaya ini @bang_dasco @Dahnilanzar @andre_rosiade @Gerindra sampaikan semua ke prabowo.,1965141535303033070,,,in,,0,0,0,https://x.com/undefined/status/1965141535303033070,1617060345528610816,"",wo ini serius mana ada yang bilang doi orangnya luhut lagi jika benar apes deh bangsa ini jgn kalian tutup i keresahan rakyat thdp purbaya ini sampaikan semua ke prabowo,Negatif
